ra,dec,source_type,z_spec,z_phot_mean,mag_g,mag_r,mag_z
230.9925,8.6012,SER,-99,0.2305,21.1147,19.6261,17.8097
231.0127,27.7488,SER,-99,0.5829,21.1811,19.2871,17.8952
231.0191,1.2733,REX,-99,0.2735,19.9628,18.9533,18.1691
231.0453,4.2644,DEV,-99,0.3963,20.2909,18.4206,17.4546
231.0495,10.8863,DEV,0.5534,0.5579,20.559,18.7287,17.423
231.0602,20.1791,DEV,-99,0.4518,21.4262,19.561,18.6823
231.0759,1.7252,SER,-99,0.2884,20.6323,19.4375,18.0708
231.0783,16.4499,SER,0.5113,0.3831,21.0115,19.5964,18.7251
231.0894,3.9697,SER,-99,0.2378,21.1123,20.4401,19.8624
231.1085,10.5824,SER,-99,0.2098,19.9013,18.6318,17.8794
231.1286,27.1697,SER,-99,0.1877,19.8165,18.6412,17.9093
231.171,25.1434,SER,0.1652,0.161,17.9033,16.7426,15.956
231.229,17.9991,SER,-99,0.2512,18.4987,17.2183,16.4157
231.2411,6.0199,SER,0.5116,0.5081,21.7056,19.9195,18.7555
231.2494,14.4903,SER,0.3455,0.3404,20.0823,18.3618,17.4747
231.2656,27.538,DEV,-99,0.4832,23.0257,21.0352,19.9583
231.2899,30.8137,SER,-99,0.4914,21.2265,19.4881,18.4028
231.2913,5.3485,DEV,-99,0.1518,19.6886,18.5998,17.8847
231.3063,-0.8579,DEV,0.6397,0.6943,22.0983,20.0029,18.2015
231.309,1.9677,SER,0.5964,0.6287,21.2964,19.356,17.8378
231.321,20.1144,SER,0.3751,0.3437,20.3486,18.6863,17.773
231.347,25.4664,SER,-99,0.4907,21.0677,19.1864,18.0454
231.3718,18.4995,DEV,0.4597,0.4075,20.2558,18.6246,17.4703
231.3896,11.5509,DEV,-99,0.3715,21.2667,20.0086,19.2163
231.4263,16.8938,DEV,0.5975,0.612,20.5709,18.6581,17.1828
231.4366,29.5203,SER,-99,0.2243,20.8843,20.329,19.9594
231.4452,9.7797,SER,0.3501,0.3396,20.5777,18.893,18.0109
231.5209,4.5705,SER,0.637,0.6473,21.3158,19.4436,17.8741
231.5246,16.6736,SER,0.1656,0.1763,18.2741,17.036,16.1597
231.5412,11.9759,EXP,-99,0.5093,20.5987,19.4184,18.4093
231.5551,28.8374,SER,0.5404,0.5455,21.5354,19.6004,18.3421
231.5771,9.0626,EXP,-99,0.649,22.6316,20.9449,19.5154
231.5902,20.0798,EXP,-99,0.3056,20.7833,19.8074,19.1809
231.5979,4.7031,DEV,0.6335,0.719,22.649,20.5991,18.886
231.5984,4.7003,SER,-99,0.6923,22.2552,20.1542,18.4951
231.5996,30.8323,SER,-99,0.3102,19.8449,18.2327,17.3787
231.6002,13.6688,EXP,-99,0.3581,20.1174,18.9879,18.2501
231.6396,16.6549,SER,0.484,0.48,20.6175,18.7098,17.5916
231.6405,-0.6766,DEV,0.5521,0.5567,21.5471,19.4225,17.9663
231.6424,21.0503,DEV,0.6219,0.6671,22.8422,20.8007,19.2047
231.6736,10.9868,SER,-99,0.2956,20.8264,19.3252,18.5083
231.6753,16.7967,DEV,-99,0.4304,22.3624,20.8161,19.9656
231.6991,28.1621,SER,0.626,0.5588,21.0083,19.9134,18.9464
231.7013,5.0696,SER,0.4898,0.481,20.2349,18.3658,17.2318
231.7682,10.7483,REX,-99,0.2185,20.0627,18.8433,17.8309
231.7774,22.9133,SER,0.5099,0.5073,20.3402,18.4488,17.2574
231.7983,9.0838,SER,0.5834,0.5789,21.5429,19.5483,18.1556
231.802,12.4448,SER,-99,0.2868,21.3802,20.4818,19.7154
231.8028,12.4443,SER,-99,0.2764,20.2373,18.7297,17.8422
231.8057,1.9467,SER,0.6356,0.6371,21.7624,19.8204,18.261
231.8061,18.3473,SER,-99,0.5697,21.3483,19.9311,18.7867
231.814,8.3261,DEV,-99,0.7178,22.6361,20.674,18.9901
231.8286,6.7158,SER,0.3114,0.2764,19.8183,18.3058,17.479
231.8892,13.0116,EXP,-99,0.2288,20.4812,19.7392,19.3053
231.9046,15.1495,DEV,0.2722,0.2741,18.833,17.2831,16.468
231.9204,3.9932,EXP,0.712,0.7319,23.1216,21.1568,19.4431
231.9255,20.7441,SER,-99,0.6739,22.0121,19.9849,18.4054
231.9372,27.8055,SER,-99,0.2238,20.686,19.4378,18.6792
231.9868,8.955,SER,-99,0.2386,19.8748,18.9315,18.0427
232.0083,-1.9221,SER,-99,0.5595,21.3663,19.2995,17.8626
232.0196,15.5816,SER,-99,0.2673,20.7367,19.3595,18.4971
232.0206,14.1716,DEV,-99,0.6608,23.1978,21.2065,19.6829
232.0566,2.7523,SER,-99,0.1572,20.2128,19.2541,18.5848
232.0616,2.9713,SER,0.3385,0.3573,20.2875,18.5375,17.6193
232.0856,16.2891,SER,-99,0.2299,19.384,17.9912,17.1876
232.0894,20.5923,DEV,-99,0.3351,21.308,19.6613,18.7264
232.0902,20.5918,EXP,-99,0.3884,21.1583,20.5598,19.9944
232.1034,9.7655,SER,-99,0.2494,20.6264,19.2056,18.4406
232.1381,0.2704,SER,-99,0.5929,22.1005,20.2134,18.8146
232.1628,10.6075,SER,-99,0.2343,19.2944,18.2987,17.5402
232.1629,13.4882,SER,0.3241,0.3291,19.2092,17.6686,16.7643
232.1805,10.5202,DEV,0.34,0.3304,20.8704,19.2133,18.2858
232.1958,32.4096,REX,-99,0.2813,20.9522,20.0992,19.5629
232.2155,-2.1599,DEV,-99,0.3825,22.9636,20.637,19.6867
232.2205,3.0478,DEV,0.7519,0.7355,22.779,20.8077,19.0697
232.2365,12.5017,DEV,0.5733,0.5625,21.0028,19.2051,17.9224
232.2467,0.3459,DEV,-99,0.9029,24.0509,22.0588,19.9098
232.2548,17.8015,DEV,-99,0.2177,20.1244,18.8213,18.0663
232.2617,22.4826,SER,0.2267,0.2279,18.3009,16.8707,16.0549
232.2626,10.4281,EXP,-99,0.2883,20.2035,18.9619,18.019
232.3456,-0.8442,SER,0.3324,0.3376,20.3094,18.5411,17.5698
232.3622,10.8052,REX,-99,0.3297,21.3826,20.2329,19.4633
232.3719,11.1698,SER,-99,0.3634,21.4274,19.932,17.9136
232.4025,8.8368,SER,-99,0.186,21.0714,20.3587,19.7868
232.4134,9.4338,DEV,0.285,0.3089,20.8764,19.2472,18.2892
232.4654,3.5902,SER,-99,0.2526,20.9343,19.6739,18.5638
232.4829,5.9795,DEV,-99,0.4331,20.7967,18.8659,17.8159
232.4954,17.0155,SER,0.738,0.7108,20.89,19.9463,18.9162
232.4961,12.4178,DEV,0.5735,0.5741,20.941,19.1548,17.8186
232.5253,33.0639,SER,0.5777,0.5774,21.3059,19.5014,18.1711
232.541,25.0437,REX,-99,0.4886,21.3895,20.0112,19.1894
232.5422,-1.4947,DEV,0.6186,0.6309,21.7603,19.7563,18.106
232.5439,15.9472,SER,-99,0.2597,19.66,18.2391,17.4463
232.5666,20.405,DEV,-99,0.4067,20.5496,19.0094,17.9961
232.5745,3.5468,DEV,-99,0.8711,25.1817,22.0191,19.8168
232.6362,3.1539,SER,-99,0.2144,20.7201,20.1113,19.7035
232.6688,19.0143,REX,-99,0.2425,20.2014,19.5517,19.0906
232.7,19.0805,REX,-99,0.4184,21.1256,19.8692,19.0909
232.7723,17.4863,DEV,0.8182,0.8159,22.8566,20.9404,18.9795
232.7974,0.0575,EXP,-99,0.4778,21.3795,19.8651,18.7768
232.8398,33.3189,REX,0.3473,0.3303,20.4071,18.852,17.9455
232.8528,19.2265,SER,0.5881,0.5954,21.157,19.2558,17.7953
232.874,16.4698,SER,-99,0.247,20.0331,18.7645,17.9702
232.8741,18.3947,SER,-99,0.2696,19.7237,18.7229,18.0288
232.8896,2.4257,SER,-99,0.3331,20.7059,19.3256,18.2481
232.8929,14.7432,SER,0.4872,0.4366,21.1878,19.4769,18.4907
232.8953,-0.3185,DEV,-99,0.6882,22.8293,20.8798,19.2222
232.9003,16.294,SER,0.5053,0.5012,21.2669,19.3245,18.1482
232.903,12.6743,DEV,0.63,0.6914,22.1374,20.2164,18.5883
232.9188,25.478,SER,0.4389,0.4567,21.2889,19.5075,18.4983
232.93,18.809,SER,-99,0.2815,20.8821,19.4698,18.5985
232.9621,16.1352,SER,0.6581,0.6715,21.6186,19.553,17.9389
232.9799,33.6747,DEV,0.5515,0.5514,21.235,19.436,18.2065
233.0314,27.5844,SER,-99,0.4644,21.4527,19.6834,18.6742
233.0506,31.8813,DEV,0.4587,0.4257,21.3675,19.5266,18.5143
233.0566,17.2774,SER,-99,0.2428,21.0618,20.0205,18.3489
233.0661,15.898,DEV,-99,0.9006,23.6711,21.9035,19.9993
233.0707,6.7916,EXP,-99,0.8353,21.5018,20.6606,19.3605
233.078,2.1609,SER,0.5658,0.5723,21.0386,19.1965,17.8487
233.0935,3.9595,SER,-99,0.3091,19.3749,17.826,16.9414
233.1307,30.8071,DEV,-99,0.3118,21.8691,20.3535,19.3168
233.1319,30.8091,EXP,-99,0.6976,22.0107,20.5243,19.0686
233.1582,8.0183,REX,-99,0.53,21.8852,20.8348,19.9941
233.1583,8.0187,SER,-99,0.2572,20.82,20.0751,19.5647
233.1725,11.097,SER,0.3417,0.3239,19.7835,18.2701,17.3393
233.1769,5.4131,REX,-99,0.3809,21.9605,20.5421,19.7286
233.1971,10.2611,SER,-99,0.2177,18.8775,17.6736,16.914
233.2184,26.4786,SER,0.4865,0.4781,19.811,17.8357,16.6856
233.2241,30.3498,SER,0.362,0.2396,18.3882,17.5327,16.5613
233.2333,19.3535,DEV,-99,0.1832,20.3871,19.1909,18.4252
233.2384,18.0468,EXP,-99,0.7627,21.3801,20.5275,19.3856
233.2411,10.4301,REX,-99,0.3084,21.1991,19.8705,18.5422
233.2426,21.6801,SER,0.6347,0.6167,21.6621,19.6975,18.1824
233.2441,8.2086,SER,0.6134,0.6286,21.3277,19.5032,17.9946
233.2525,5.3851,SER,0.5852,0.5725,21.6813,19.9096,18.5587
233.2785,16.3262,EXP,0.6539,0.6632,22.2921,20.3002,18.7722
233.3024,24.8486,SER,0.6761,0.6401,20.793,19.7968,18.8758
233.3099,19.624,EXP,-99,0.5407,21.3241,20.2233,19.4432
233.3244,14.7738,SER,-99,0.2887,21.1984,19.9157,18.5571
233.3371,15.4218,DEV,-99,0.6848,22.9181,20.6766,19.063
233.3408,17.3037,REX,-99,0.7071,22.7365,21.2228,19.7847
233.3674,-0.3737,SER,0.2616,0.2621,19.2397,17.6636,16.7741
233.3727,2.4055,SER,-99,0.2814,19.7948,19.0946,18.4913
233.3836,15.7282,REX,-99,0.5078,21.8668,20.1701,18.9709
233.3844,13.9601,DEV,0.3093,0.3211,19.1923,17.5003,16.5875
233.3845,13.9601,DEV,0.3093,0.3211,19.1923,17.5003,16.5875
233.4004,13.9504,REX,-99,0.3566,20.7971,19.6787,18.9812
233.4339,3.616,SER,0.2927,0.2929,18.3837,16.7742,15.9253
233.4775,32.3634,SER,-99,0.379,19.8331,17.9936,17.0816
233.4787,16.0698,REX,0.7165,0.7911,22.3733,20.5625,18.6955
233.5219,27.6477,SER,-99,0.2272,19.858,18.5833,17.7864
233.531,27.1147,SER,-99,0.3475,20.5018,19.1546,18.251
233.5329,26.901,SER,0.4956,0.4436,21.559,19.1638,18.0197
233.5443,15.7102,DEV,0.4858,0.5084,21.4881,19.5811,18.4124
233.5461,7.2776,SER,-99,0.1865,18.8697,17.7026,16.9459
233.5776,10.2799,SER,-99,0.1396,17.7375,16.6117,15.8154
233.5928,-0.6342,SER,-99,0.271,20.6823,19.1046,18.2113
233.6098,3.3146,DEV,-99,0.6634,22.9926,21.341,19.8817
233.6388,26.4926,DEV,-99,0.4811,23.3198,20.7782,19.5445
233.6496,30.1606,SER,-99,0.203,20.2937,19.0827,18.361
233.6551,29.7827,DEV,0.5752,0.5746,21.4736,19.6273,18.3047
233.6589,1.8335,DEV,-99,0.8372,23.3474,21.1473,19.1604
233.6636,10.2264,SER,-99,0.5743,24.9729,23.3895,18.4099
233.6825,25.5606,DEV,-99,0.6083,21.25,19.3714,17.8956
233.685,2.6863,DEV,-99,0.61,21.5405,19.6173,18.1425
233.6939,25.1661,REX,-99,0.5032,20.9161,19.712,18.9311
233.6965,1.5729,DEV,-99,0.3992,22.0512,20.532,19.6371
233.6978,3.3132,SER,0.4298,0.4433,19.5636,17.6868,16.6361
233.7007,26.9374,SER,-99,0.2722,20.7611,19.8108,19.124
233.7014,31.0794,DEV,-99,0.8082,22.7968,21.0372,19.1764
233.7325,9.3655,DEV,-99,0.5545,22.5244,20.5538,19.2232
233.7558,10.4208,SER,0.3374,0.2843,19.2676,17.872,17.0545
233.758,6.4075,SER,0.3499,0.3573,19.6752,17.9372,17.0029
233.7628,19.8341,SER,-99,0.312,19.9288,18.2749,17.3775
233.7669,22.9489,SER,-99,0.2996,21.1161,19.6542,18.7467
233.7745,9.8197,DEV,0.7651,0.7463,21.9516,20.0039,18.2305
233.7882,25.6011,DEV,-99,0.2654,20.7018,19.2664,18.4958
233.8193,5.6497,DEV,-99,0.8966,23.3266,21.3922,19.2539
233.8322,7.1049,DEV,0.5883,0.6282,22.2769,20.378,18.9055
233.8377,14.6789,DEV,0.6176,0.666,22.5711,20.6112,19.0336
233.8501,3.3803,REX,-99,0.2605,19.9703,19.1714,18.6333
233.8769,6.3125,SER,-99,0.1932,19.5947,18.6998,18.0368
233.891,11.3269,DEV,-99,0.3233,20.0655,18.5237,17.6069
233.9219,14.1496,SER,0.3962,0.4404,21.1308,19.3138,18.3282
233.9526,19.9356,SER,-99,0.4948,21.3436,19.367,18.181
233.9681,32.84,DEV,-99,0.7553,22.8361,20.9718,19.2298
233.9807,26.5966,DEV,-99,0.6632,21.5342,19.7995,18.2445
233.9915,18.3337,DEV,-99,0.8694,23.7953,21.6487,19.7621
234.0046,7.6706,SER,0.3514,0.3262,20.1094,18.4707,17.5897
234.0592,4.5866,SER,-99,0.3183,20.5332,19.4763,18.5681
234.0901,2.8538,SER,-99,0.6573,21.327,19.4131,17.8291
234.2222,21.4233,DEV,-99,0.1836,19.2072,17.938,17.1119
234.2228,13.9378,SER,-99,0.7465,21.6901,20.1,18.4232
234.2334,7.0587,SER,-99,0.409,20.348,19.0381,18.0527
234.2359,16.2207,DEV,-99,0.8198,23.6227,21.5909,19.7321
234.2372,9.973,DEV,-99,0.3912,21.4329,19.564,18.6234
234.2507,17.0921,SER,-99,0.1958,21.3328,19.8643,17.9109
234.2511,17.092,DEV,-99,0.2408,21.5092,20.2563,19.7907
234.2857,-0.2597,DEV,-99,0.3684,21.4806,19.892,18.9539
234.2879,18.2991,REX,-99,0.2187,19.6717,18.5593,17.7598
234.2976,6.5029,SER,0.5908,0.593,21.3329,19.6574,18.2913
234.3645,3.3584,SER,-99,0.3365,20.727,19.6203,18.8645
234.4012,22.8065,REX,-99,0.406,20.8898,19.4379,18.5551
234.4235,12.4032,SER,0.3198,0.2873,19.3002,17.7252,16.8659
234.4262,28.0407,DEV,-99,0.728,23.1148,21.4663,19.8723
234.445,2.7298,SER,-99,0.2819,21.2308,20.5254,19.9988
234.4702,12.5814,SER,-99,0.2777,21.0311,20.0723,19.3855
234.4769,2.6343,SER,-99,0.2747,19.747,18.7245,18.0912
234.5045,17.422,DEV,0.4247,0.4129,20.3555,18.4894,17.5098
234.5054,17.4267,SER,-99,0.3167,20.5948,19.0659,17.583
234.5439,1.5892,SER,-99,0.1348,20.4947,20.1166,19.9962
234.5668,1.8949,SER,-99,0.5653,21.6462,19.6674,18.2986
234.6092,15.0041,EXP,-99,0.1828,19.181,18.4208,17.8396
234.6171,2.825,SER,-99,0.2125,19.3573,18.029,17.2387
234.6407,21.4166,DEV,-99,0.7596,22.9314,20.8055,18.9394
234.6484,6.6428,SER,0.4481,0.4318,20.1619,18.1101,17.0362
234.6771,24.8098,SER,-99,0.2262,21.3955,20.5435,19.9068
234.7038,25.2687,SER,-99,0.5726,21.2399,19.3564,17.9866
234.7176,-0.7402,DEV,0.6246,0.6245,22.0716,20.0137,18.4317
234.8063,11.7178,SER,-99,0.708,22.184,20.4334,18.808
234.8245,6.5647,REX,-99,0.3733,20.3728,19.2769,18.6403
234.8707,16.8379,SER,0.4095,0.4088,19.7677,17.8628,16.8873
234.8957,17.1131,SER,0.2802,0.3043,19.7327,18.1922,17.3104
234.8968,8.003,SER,-99,0.3087,20.4622,19.0586,18.1541
234.9334,14.4308,SER,-99,0.4369,20.6094,19.3111,18.3867
234.9663,1.8977,DEV,-99,0.5652,23.0612,21.2025,19.9199
234.9666,1.8966,DEV,0.5078,0.5285,21.403,19.4528,18.1893
234.9785,30.6624,SER,-99,0.3785,21.0418,19.3083,18.4416
235.025,-0.2686,SER,0.3107,0.3198,19.6628,17.9181,16.9309
235.0534,2.6601,SER,-99,0.357,20.7916,19.0095,18.0756
235.0625,10.7102,SER,-99,0.2497,20.8681,19.7509,18.3052
235.0921,13.1479,SER,-99,0.6167,21.5822,19.6526,18.1775
235.0932,29.1233,DEV,-99,0.839,22.9568,20.8366,18.8594
235.0966,0.7962,SER,0.1326,0.1389,17.8518,16.9128,16.1843
235.1069,19.566,SER,-99,0.2237,19.9047,18.5819,17.8332
235.1376,11.2324,SER,0.3992,0.4275,20.543,18.8106,17.8338
235.1428,12.0202,DEV,-99,0.3112,20.6676,19.1602,18.3063
235.1699,2.9732,EXP,-99,0.3164,20.3694,19.2253,18.4182
235.1727,13.123,SER,-99,0.4998,21.2748,20.0428,18.9832
235.2456,10.7812,SER,-99,0.1109,18.7914,17.8396,17.1832
235.2584,2.3021,SER,0.6416,0.6464,21.761,19.7343,18.1324
235.2682,16.4325,DEV,-99,0.2609,20.5875,19.0834,18.1196
235.2714,8.0872,SER,-99,0.1969,19.4118,18.2157,17.4884
235.3092,14.5577,SER,-99,0.2309,19.79,18.65,17.9184
235.3114,-1.3199,SER,0.5967,0.6052,21.7201,19.6617,18.1051
235.3568,28.3042,SER,-99,0.2326,20.2145,19.6936,19.4834
235.38,-1.2578,SER,0.5991,0.6152,21.5753,19.5595,17.9881
235.3868,5.088,DEV,-99,0.7126,22.6941,20.6002,18.9157
235.5413,17.8303,DEV,0.4988,0.5127,20.2535,18.855,17.6814
235.5542,9.9085,SER,-99,0.6375,21.7015,19.7681,18.2336
235.5747,4.7385,DEV,-99,0.6973,23.2617,21.9387,19.8987
235.6073,11.8469,DEV,-99,0.793,22.9921,21.1096,19.2368
235.6281,0.3569,DEV,-99,0.5719,22.8839,21.0735,19.7474
235.6426,32.6658,SER,0.1987,0.1866,18.2766,17.048,16.2726
235.6457,-0.0592,SER,-99,0.5933,21.6015,19.9272,18.5812
235.6803,16.9239,SER,-99,0.4697,21.1816,19.4202,18.3447
235.7353,0.475,SER,-99,0.471,21.0104,19.1166,17.8741
235.74,14.8762,REX,-99,0.4124,20.7425,19.5381,18.6611
235.7641,5.5267,REX,-99,0.2138,19.1343,18.2537,17.5951
235.7939,20.4207,SER,0.1441,0.1405,17.7071,16.6158,15.8871
235.795,16.6176,SER,-99,0.2053,18.6999,17.7654,17.1178
235.7985,11.2894,DEV,-99,0.862,23.1334,20.9036,18.8341
235.8086,11.466,SER,-99,0.2358,20.6127,19.2393,18.4382
235.8151,5.5439,SER,0.5464,0.5835,20.5873,19.1122,17.8445
235.8166,28.7009,SER,0.4768,0.4758,20.6566,18.7812,17.6847
235.858,23.413,SER,0.6582,0.652,21.7391,19.7898,18.19
235.876,33.5994,SER,0.7863,0.77,22.4266,20.4812,18.6516
235.8989,18.1068,SER,-99,0.3248,21.7637,20.4419,19.3948
235.9007,-1.2861,DEV,-99,0.5611,21.9685,20.0539,18.7198
235.9315,24.4918,SER,-99,0.2044,20.3432,19.2204,18.5821
235.9867,3.8476,SER,-99,0.2965,20.5712,19.0676,18.1287
235.9958,28.9239,REX,-99,0.6785,21.3348,20.3151,19.2632
236.017,28.6076,REX,-99,0.2152,20.1834,19.2931,18.6499
236.0297,28.3821,SER,-99,0.2624,19.5158,18.319,17.5385
236.0468,3.7578,SER,0.6778,0.6969,22.0968,19.9736,18.2697
236.0798,8.5927,SER,-99,0.6766,21.0715,19.7704,18.359
236.0822,18.6104,SER,-99,0.2245,20.027,18.6982,17.9418
236.1428,6.6923,SER,0.6346,0.6706,21.9142,20.154,18.589
236.1896,12.8307,SER,0.4648,0.5091,20.6152,19.2058,18.1235
236.2025,11.8616,SER,-99,0.2235,19.2628,17.9493,17.1846
236.2085,29.6405,DEV,0.3485,0.3326,19.9066,18.2091,17.3128
236.213,17.8737,SER,0.286,0.2807,18.6654,17.1333,16.3095
236.2397,25.9075,SER,-99,0.2002,20.5291,19.7461,19.2993
236.2406,25.9077,SER,0.3118,0.3281,20.2949,18.6602,17.8117
236.241,25.9075,SER,-99,0.3839,21.4756,19.9499,18.3974
236.2544,5.4261,SER,-99,0.7203,24.2687,20.9261,19.1651
236.2608,19.5775,SER,-99,0.2781,20.3893,19.3619,18.5141
236.2662,28.3472,REX,-99,0.3113,19.9695,19.114,18.4109
236.2742,0.9217,SER,-99,0.1829,20.8872,20.1119,18.2856
236.2762,27.2362,DEV,0.4865,0.486,20.577,18.7559,17.5632
236.2935,21.6261,SER,-99,0.3441,19.9467,18.9574,18.2628
236.3307,16.2141,SER,0.4103,0.4152,19.8427,17.9565,16.9854
236.3351,24.6376,DEV,0.5914,0.61,22.7001,20.7564,19.306
236.3397,12.4054,SER,-99,0.2807,21.4721,20.6576,19.9331
236.3401,19.8429,SER,0.3074,0.3114,19.7129,18.0754,17.195
236.3536,-0.0431,SER,-99,0.3429,20.3458,18.9001,17.9733
236.3562,21.3867,SER,-99,0.3188,20.4247,19.6333,19.1291
236.361,27.9407,DEV,-99,0.485,22.1769,20.718,19.6606
236.3917,12.5926,EXP,-99,0.3711,20.3075,19.0161,18.1921
236.4483,19.8179,REX,-99,0.7513,21.5368,20.7292,19.6197
236.4614,24.9488,SER,-99,0.1734,19.8869,18.8473,18.1137
236.4832,20.0253,DEV,-99,0.2027,21.053,20.3491,19.868
236.4862,6.6923,SER,0.2207,0.2101,19.2049,17.8444,16.9518
236.4876,10.8984,SER,0.2286,0.2263,18.5165,17.1113,16.3069
236.4921,-1.0758,EXP,-99,0.564,22.4614,20.9659,19.5853
236.4922,24.5602,SER,-99,0.3415,21.6422,20.1127,19.2261
236.5058,2.5651,SER,0.4877,0.5113,20.9291,19.0903,17.8462
236.5181,-0.434,DEV,-99,0.3103,20.6799,19.0651,18.1952
236.5301,18.9462,SER,-99,0.2892,20.1635,19.0996,18.2591
236.5897,4.4865,SER,0.2364,0.2893,19.4744,18.2547,17.3662
236.6103,26.0453,DEV,-99,0.4875,22.2863,20.8211,19.996
236.612,9.4328,SER,0.6024,0.6164,21.9982,20.0996,18.6435
236.6136,17.4752,SER,0.3647,0.3715,20.4102,18.6619,17.7735
236.6197,10.066,SER,-99,0.2127,19.0614,17.7936,17.0462
236.6419,23.526,SER,-99,0.3942,21.2096,19.316,18.3371
236.6425,23.5265,SER,0.3702,0.4129,20.4151,18.6275,17.6733
236.652,30.8671,DEV,-99,0.4332,20.6804,19.5325,18.7576
236.7028,29.732,SER,-99,0.5324,21.2664,19.3784,18.0569
236.7041,22.4695,SER,0.3015,0.3037,19.8483,18.1987,17.2279
236.7206,16.4567,SER,0.3151,0.3003,19.7565,18.1851,17.3324
236.7222,24.5501,REX,-99,0.2701,20.128,18.9698,18.2208
236.7309,25.9719,SER,-99,0.1878,19.4846,18.9853,18.6995
236.7331,9.8563,SER,0.3611,0.3592,19.7985,18.0158,17.0788
236.7745,29.3892,SER,0.2883,0.295,19.3053,17.695,16.7995
236.7887,-2.3887,SER,-99,0.3234,20.6665,19.3084,18.4017
236.8584,26.9216,SER,0.5734,0.5726,21.1178,19.2377,17.8815
236.8902,22.4857,SER,0.551,0.5794,21.7105,19.9924,18.6854
236.9268,-1.1825,SER,-99,0.6754,23.138,21.1927,19.5482
236.928,10.9393,SER,-99,0.5678,20.8061,18.7972,17.4171
236.9836,10.8543,SER,-99,0.3044,20.4851,19.0763,18.2111
236.9866,17.0025,SER,0.2002,0.1926,18.3029,17.0423,16.2628
237.0004,11.0789,DEV,0.5332,0.5037,20.4257,18.8957,17.8141
237.0733,18.5058,DEV,-99,0.6591,22.4455,20.9342,19.5931
237.0801,-0.9552,DEV,-99,0.7888,23.1824,21.4222,19.5811
237.0844,33.181,DEV,0.6964,0.6786,21.9566,20.0953,18.522
237.0993,3.2893,SER,-99,0.2458,20.2267,18.7782,17.9747
237.0997,24.262,SER,-99,0.3023,20.509,19.1794,18.3245
237.1493,3.7675,REX,-99,0.613,23.5053,21.4581,19.9572
237.1519,18.7594,SER,-99,0.1736,19.0321,17.8863,17.1568
237.1728,10.056,REX,0.6323,0.6191,21.6718,19.7177,18.1899
237.1949,17.968,REX,-99,0.3458,19.8547,19.0526,18.3508
237.2472,11.2291,SER,0.1882,0.1589,18.0797,17.0798,16.3942
237.2914,29.2671,SER,-99,0.2567,20.9915,19.5688,18.6108
237.3415,-1.87,DEV,-99,0.2585,20.9582,19.537,18.5187
237.3428,17.239,SER,-99,0.3287,20.3337,18.9027,18.099
237.3631,25.1464,SER,-99,0.2959,21.3988,19.9088,19.3711
237.3719,13.864,SER,0.2244,0.2201,18.1153,16.7564,15.9852
237.3842,-1.0594,SER,-99,0.2568,19.8311,18.3177,17.3195
237.3865,14.5442,DEV,-99,0.5629,22.014,20.1395,18.8318
237.3989,20.2257,DEV,0.7107,0.7084,22.5063,20.4023,18.7152
237.4092,20.0706,REX,-99,0.6986,22.946,21.0889,19.49
237.4213,25.2627,SER,0.4523,0.4578,20.8666,18.8748,17.7189
237.47,-1.1366,SER,0.2771,0.3034,19.2221,17.579,16.5557
237.4701,-1.1366,SER,0.2771,0.3034,19.2221,17.579,16.5557
237.4703,-1.1371,EXP,-99,0.7926,25.5229,22.3977,19.7853
237.5967,3.5771,SER,0.6366,0.6407,21.7846,19.8308,18.2155
237.6381,25.5082,DEV,0.7184,0.7192,22.1133,19.9998,18.2467
237.6622,9.3962,SER,0.3398,0.3277,19.7069,17.9885,17.0725
237.6818,15.5921,SER,-99,0.5994,21.3465,19.5788,18.1908
237.7034,9.0189,REX,-99,0.3176,20.6957,19.6862,18.9959
237.7098,3.1076,SER,0.1642,0.1841,18.9207,17.6924,16.7856
237.7199,15.8844,SER,-99,0.3176,20.4427,19.0496,18.163
237.7208,16.3643,DEV,-99,0.4729,22.2821,20.4223,19.2983
237.7418,11.4423,SER,-99,0.3684,20.8199,19.8059,19.1406
237.7529,-2.1265,REX,-99,0.2588,21.5573,20.5403,19.8108
237.7536,10.1347,SER,-99,0.2249,19.0507,17.7967,17.0286
237.7713,29.0112,SER,0.4765,0.4793,20.2038,18.4251,17.3255
237.8072,23.1034,SER,-99,0.2593,21.1666,19.8701,18.6142
237.8322,5.561,SER,0.2554,0.2545,19.2653,17.772,16.925
237.8596,2.1076,SER,0.2135,0.215,18.4904,17.0932,16.2694
237.864,9.3231,SER,-99,0.2817,21.1398,19.744,18.9509
237.8674,-1.7584,DEV,-99,0.483,23.2521,20.7926,19.4073
237.8918,-0.0741,SER,-99,0.254,19.5792,18.3281,17.5099
237.8925,-0.0738,SER,-99,0.2021,22.2795,20.7812,19.6289
237.9043,3.9959,SER,-99,0.5602,21.2118,19.1754,17.7554
237.9076,7.3404,SER,-99,0.2571,19.9179,18.5762,17.7981
237.9079,7.3399,EXP,-99,0.3344,22.0132,20.6379,19.6392
237.9495,24.3068,DEV,0.6611,0.5502,20.9657,19.577,18.3676
237.9715,16.3931,SER,0.4913,0.4924,20.2072,18.2575,17.102
237.9777,21.2646,REX,-99,0.8547,21.4743,20.81,19.5282
237.9856,16.5719,REX,0.5736,0.4842,20.7252,19.5487,18.5916
238.0126,2.4634,SER,-99,0.3242,20.8968,19.1888,18.1969
